60,-0.00011417,0.019361,0.019478,-0.9902,0.018982,-1.1483,0.15963,-0.22982,1.658,0.0045181,2.8513,0.0032066,1.3178,12.982,0.0103,22.758,0.038313,0.99483,0.37967,0.24818,0.17648,0.12515,0.23124,0.16682,0.16549,0.1211,0.07744,0.061494,0.17641,0.086275,4.2678,17.85,19.978,21.942,13.504,2.3547,79.983,0.37792,0.24245,0.37792,0.10603,0.36562,0.09313,0.1042,0.00047511,93,148.03,11271,1.3591e+06,9.434,90.335,90168,3472,2776,0.91418,0.93812,0.2533,0.19476,0.12145,0.81463,3927.5,1549.2,8820.1,18.262,0,0.0454,0,0.044896,0.00034653,0.00093071,0.00058606,0.0022047,2.3859,2.4074,0.52847,0.087313,0.47156,0.43893,0.08563,0.53414,0.37928,0.07592,0.5281,0.39523,98.415,3.5115,56585,1.3862e+05,1.371e+05,0.047811,0.033849,0.027058,0.090473,0.064326,0.026885,0.12969,0.092704,0.026991,0.16234,0.11569,0.026616,0.18729,0.13273,0.025809,0.0039583,0.0026423,0.020384,0.0014959,0.0011256,-0.050231,0.0072197,0.0047928,0.017658,6.3872e-05,0.0025783,-0.065284,0.010761,0.0070948,0.015591,-0.0018234,0.0048377,-0.078843,0.0031321,0.0021448,0.040398,0.0077674,0.0055488,-0.041225,0.0051371,0.0035161,0.030334,0.0060168,0.0049149,-0.050764,0.0072098,0.0049006,0.024733,0.0042972,0.0046816,-0.060091,0.000444,0.00026592,0.0041143,-0.0052564,-0.0062606,-0.023106,0.001219,0.00074986,0.0055732,-0.0063243,-0.0068677,-0.032599,0.0022378,0.0013942,0.0061984,-0.0075143,-0.006571,-0.04099,0.00038227,0.00023162,0.043723,0.0034313,0.013152,-0.020365,0.00086354,0.00052687,0.03148,0.0027775,0.021422,-0.026576,0.0013182,0.00080283,0.023778,0.0016659,0.02929,-0.031066,0.32718,91,109,91,600,2,2,2,1
60,-0.00057377,0.037128,0.036874,-0.98136,0.036527,-1.0765,0.096951,-0.092463,1.9234,-0.0070293,3.0194,0.0017237,0.98509,5.1481,0.036495,7.0399,0.011852,0.98172,0.50306,0.34565,0.24935,0.16929,0.17074,0.16732,0.16653,0.1152,0.084785,0.08112,0.21431,0.2456,2.4524,11.066,13.598,11.594,4.2451,0.59489,43.795,0.48704,0.23027,0.48704,0.52557,0.59664,0.1927,0.19154,0.0019057,100,177.81,10320,1.2733e+06,7.9957,68.744,82560,38240,3488,0.91088,0.92991,0.26709,0.22087,0.095783,0.70005,2849.2,1332.2,22853,44.708,0,0.043538,0,0.0214,0.0014726,0.0028906,0.00146,0.0031449,0.21343,1.0567,1.4062,0.091985,0.46973,0.43532,0.085501,0.51449,0.39694,0.087935,0.52582,0.38354,56.911,3.4825,76836,2.9131e+05,2.9029e+05,0.031465,0.019633,0.022666,0.065986,0.041134,0.02496,0.10071,0.063107,0.026679,0.14002,0.08964,0.029222,0.20489,0.14138,0.035939,0.015085,0.012063,0.098881,0.036143,0.021403,-0.043769,0.029157,0.023751,0.090775,0.04428,0.028533,-0.053874,0.046484,0.03802,0.08573,0.0519,0.035618,-0.06583,0.0051514,0.0036034,0.084576,0.01881,0.011314,-0.039237,0.011112,0.0079443,0.083521,0.025615,0.014991,-0.05117,0.018336,0.013259,0.080069,0.03076,0.018614,-0.061903,0.0097252,0.0083493,0.11471,0.032055,0.016488,-0.024953,0.019485,0.017058,0.1134,0.042643,0.025718,-0.029632,0.031814,0.027855,0.11217,0.052734,0.034463,-0.037178,0.00020825,0.00011004,0.03032,0.00092739,0.010282,-0.013774,0.00058274,0.00031186,0.027041,0.0008297,0.013624,-0.019901,0.00096139,0.00051946,0.022074,-6.9206e-05,0.016822,-0.023731,0.40477,91,109,91,600,2,2,2,1
60,-9.0158e-05,0.029866,0.029794,-0.98497,0.029775,-1.0097,0.0251,0.24501,1.6855,0.19464,2.9287,0.0031984,1.0937,6.7971,0.025813,9.468,0.015939,0.98705,0.43581,0.30981,0.22427,0.16484,0.19264,0.16446,0.17268,0.10379,0.082631,0.064559,0.21923,0.16099,3.1203,12.685,21.797,14.871,9.7415,0.76039,63.136,0.58124,0.23155,0.58124,0.19807,0.60259,0.1416,0.16201,0.011649,128,83.867,6926,3.7651e+05,10.856,121.06,55408,5504,3656,0.91521,0.939,0.12567,0.097092,0.036673,0.52319,2238.5,1159.3,16501,33.585,0,0.049275,0,0.035906,0.0012341,0.0016596,0.0018722,0.0054687,0.62131,0.54193,0.49272,0.086281,0.45216,0.45899,0.081916,0.49833,0.41736,0.072442,0.51345,0.41236,55.055,3.6719,78593,1.8517e+05,1.8433e+05,0.076937,0.083719,0.037773,0.15333,0.1731,0.039527,0.23475,0.26776,0.042382,0.31784,0.35675,0.045206,0.40371,0.44486,0.048262,0.0090801,0.0065707,0.040565,0.014436,0.01234,-0.052123,0.022563,0.017645,0.047874,0.025492,0.022206,-0.060984,0.042519,0.035844,0.053444,0.037764,0.034161,-0.05858,0.0038266,0.0025136,0.042817,0.010062,0.010728,-0.038003,0.0065716,0.004335,0.033663,0.009312,0.010473,-0.047908,0.0098165,0.0066316,0.029214,0.0089887,0.010943,-0.054956,0.0034087,0.0026762,0.027402,0.0050937,0.00071734,-0.029156,0.012773,0.010872,0.050664,0.020024,0.012154,-0.033169,0.029432,0.026707,0.070721,0.039315,0.027741,-0.02947,0.0018448,0.0013809,0.18305,0.023612,0.027985,-0.020852,0.0037299,0.0027739,0.11796,0.021994,0.035674,-0.027342,0.0053694,0.0039445,0.084022,0.019792,0.041374,-0.032776,0.40793,91,109,91,600,2,2,2,1
60,-0.00030064,0.03591,0.035574,-0.98202,0.035422,-0.91792,-0.065277,-1.011,2.3552,-0.4467,2.3607,0.00042419,1.9859,11.305,0.030771,16.524,0.027818,0.98456,0.51822,0.37413,0.27887,0.20496,0.14661,0.14435,0.19179,0.10467,0.08214,0.072684,0.25776,0.80359,4.52,9.1823,21.093,14.845,6.9258,0.3513,57.721,0.43762,0.26572,0.43762,0.21536,0.33493,0.13678,0.17484,0.07604,168,74.869,2148,61047,5.1457,35.235,17184,10848,9184,0.91767,0.94307,0.012808,0.0088261,0.01324,0.077401,2506.1,1393.9,14653,28.556,0,0.041834,0,0.023466,0.00038575,0.0039018,0.0010968,0.0039816,2.6505,3.0577,0.42863,0.091327,0.45617,0.44977,0.091173,0.52018,0.38649,0.08922,0.5273,0.38135,68.219,3.5982,49533,1.0936e+05,1.0796e+05,0.062413,0.059569,0.041382,0.12604,0.1186,0.043882,0.18288,0.17133,0.044591,0.23912,0.2236,0.04593,0.30271,0.28284,0.04887,0.010016,0.009926,0.060427,0.019598,0.016711,-0.0024172,0.020224,0.01992,0.05795,0.025187,0.023832,-0.0055167,0.033613,0.032936,0.057057,0.031109,0.031621,-0.0093585,0.0059686,0.0061613,0.090192,0.021917,0.019241,0.0066652,0.011486,0.0116,0.079456,0.025679,0.020991,0.002696,0.01802,0.017828,0.072425,0.028778,0.022952,-0.0035688,0.0040134,0.0037389,0.043571,0.0083081,0.002754,-0.012354,0.0098168,0.0093288,0.052584,0.015609,0.010083,-0.013022,0.017876,0.017246,0.058009,0.022885,0.017717,-0.01198,3.37e-05,2.5924e-05,0.0045159,-0.0019509,0.014394,-0.0063449,0.00024882,0.00019918,0.010627,-0.0018396,0.02287,-0.010397,0.00074658,0.00059973,0.015777,-0.0011936,0.031244,-0.015063,0.43747,91,109,91,600,2,2,2,1
60,-0.0044072,0.12816,0.12604,-0.93475,0.12189,-0.76533,-0.18124,-0.37529,1.8848,-0.27768,2.9546,0.0022996,3.2354,9.1428,0.12482,13.479,0.022693,0.93732,1.0605,0.73758,0.5386,0.35261,0.097488,0.098795,0.13365,0.11743,0.096897,0.11635,0.33939,0.70618,4.4186,8.2908,4.9179,3.2081,0.25873,0.043674,21.844,0.15951,0.15385,0.15951,0.14016,0.35499,0.086072,0.32989,0.25242,128,92.805,4808,1.9811e+05,9.3465,97.564,38464,8664,6784,0.91987,0.94389,0.22239,0.14886,0.18079,0.64607,2116.8,1278.9,11175,22.238,0,0.033538,0,0.043766,0.00023303,0.0028829,0.0059338,0.013283,2.1468,2.5887,0.79669,0.10765,0.44169,0.44678,0.13655,0.47255,0.38421,0.14453,0.46816,0.38094,93.799,3.5742,24335,43249,40719,0.086178,0.091155,0.049186,0.16484,0.17432,0.049401,0.23935,0.25263,0.050236,0.30418,0.32008,0.050295,0.36601,0.38209,0.050866,0.010626,0.010733,0.055186,0.019834,0.019673,0.0042098,0.021783,0.021772,0.05373,0.026123,0.027668,-0.00028853,0.036383,0.036165,0.053163,0.032537,0.03668,-0.0043579,0.0034179,0.0037387,0.04446,0.0090614,0.015313,0.022649,0.0080324,0.008379,0.047833,0.014137,0.018078,0.015421,0.015096,0.015231,0.052227,0.020616,0.022633,0.0042238,0.0039316,0.0037105,0.036743,0.0074003,0.0014217,-0.013128,0.0058348,0.0053628,0.026904,0.0048216,0.002399,-0.022789,0.0085463,0.0078205,0.023873,0.00405,0.0052385,-0.029249,0.0032764,0.0032836,0.37794,0.047067,0.049586,0.00056435,0.0084284,0.0085081,0.30987,0.058092,0.067801,0.0034492,0.014524,0.014848,0.26422,0.06587,0.082984,0.010102,0.4202,91,109,91,600,2,2,2,1
60,-0.007882,0.19086,0.18499,-0.90261,0.18147,-0.77803,-0.13802,0.20977,2.0783,0.10861,3.01,0.0017355,4.0358,9.3315,0.18645,14.881,0.025053,0.90626,1.0823,0.74636,0.53984,0.37283,0.095809,0.10395,0.13564,0.11813,0.098198,0.10102,0.34725,0.32903,2.0847,4.5505,2.9971,1.5809,0.17984,0.12331,11.845,0.38733,0.16183,0.38733,0.15701,0.38882,0.10748,0.42966,0.012064,94,120.69,7622,6.2192e+05,9.1943,87.516,60976,6560,4360,0.91578,0.93899,0.065935,0.051848,0.0047916,0.2327,1768.3,1048.6,11572,23.155,0,0.071913,0,0.047403,0.00017187,0.0024679,0.00024666,0.0039238,1.5807,2.2461,1.1716,0.10258,0.43518,0.45676,0.12734,0.46565,0.39807,0.12073,0.46388,0.40425,77.639,3.6541,94556,2.4703e+05,2.4597e+05,0.075464,0.0727,0.038574,0.13119,0.12028,0.035212,0.16808,0.1473,0.031595,0.20195,0.17077,0.029904,0.2419,0.19909,0.030108,0.0048077,0.003143,0.022362,0.0036283,0.0036556,-0.042833,0.010682,0.007164,0.023596,0.0059177,0.006623,-0.056948,0.018633,0.012681,0.024384,0.0082521,0.010731,-0.070646,0.002101,0.001395,0.024476,0.0030788,0.0076167,-0.026905,0.0042785,0.0028941,0.022818,0.0034435,0.0069039,-0.034516,0.0068625,0.0046716,0.021263,0.0034022,0.0062005,-0.041674,0.0025733,0.0016629,0.021537,0.0023278,-0.0033394,-0.03195,0.0056634,0.0037752,0.023388,0.0041664,-0.00057894,-0.042125,0.010277,0.0069491,0.02571,0.0068372,0.0038187,-0.053839,0.00013343,8.5082e-05,0.013784,-0.00028763,0.0078387,-0.012196,0.00076144,0.00050754,0.025071,0.0019315,0.013396,-0.016846,0.0018206,0.0012596,0.029662,0.003891,0.019219,-0.021986,0.39388,91,109,91,600,2,2,2,1
60,-0.00053722,0.097533,0.097167,-0.95009,0.09716,-0.95831,0.0086553,-0.16279,3.2839,0.06379,3.0557,0.00038175,4.0993,13.511,0.091778,24.261,0.040843,0.95387,0.70633,0.48703,0.34135,0.23633,0.16868,0.12401,0.18687,0.10866,0.091824,0.07962,0.24033,0.006135,1.4055,2.1039,4.3122,2.2529,0.87543,0.00085636,10.957,0.45299,0.2107,0.45299,0.33421,0.65136,0.16839,0.31024,0.0012969,141,75.447,4333,1.3999e+05,10.405,117.64,34664,5520,3616,0.91581,0.93883,0.1379,0.10138,0.037072,0.53321,2380.1,1189.8,16619,31.29,0,0.048207,0,0.036339,0.0003801,0.0016829,0.000972,0.00085726,0.4091,0.19934,0.44353,0.098028,0.46019,0.43864,0.10509,0.52739,0.36435,0.1012,0.52317,0.373,73.387,3.5091,51935,1.0491e+05,1.0383e+05,0.053212,0.04466,0.027591,0.10545,0.08804,0.02871,0.1556,0.12948,0.02967,0.21772,0.18279,0.032703,0.31209,0.27179,0.039402,0.023188,0.028225,0.1094,0.051786,0.045413,0.08175,0.048795,0.05954,0.10934,0.070912,0.063571,0.11302,0.079825,0.097826,0.10596,0.086482,0.080755,0.14583,0.0089143,0.0092068,0.10534,0.031703,0.027373,0.0073472,0.017455,0.017621,0.094428,0.038549,0.031485,0.0028559,0.028028,0.027537,0.088092,0.045091,0.036061,-0.0064867,0.012265,0.016697,0.10413,0.0359,0.029621,0.10314,0.029498,0.039887,0.12357,0.059142,0.051865,0.14163,0.051501,0.069883,0.13069,0.07906,0.073351,0.18451,0.0020085,0.0023212,0.21048,0.026626,0.032523,0.017694,0.0049306,0.0057808,0.16468,0.030971,0.042577,0.02783,0.0084977,0.0098624,0.14044,0.034834,0.050853,0.033123,0.39635,91,109,91,600,2,2,2,1
60,-0.00044091,0.044744,0.04398,-0.97773,0.043909,-1.0171,0.040255,-0.0059349,2.0371,0.087584,3.0662,0.0013909,1.048,5.1985,0.040522,6.7913,0.011433,0.97967,0.47942,0.34416,0.26042,0.17995,0.19923,0.16436,0.19556,0.09253,0.067243,0.073612,0.20746,0.011379,1.5506,4.9104,16.595,14.095,3.4562,0.32912,40.948,0.10973,0.083273,0.10973,0.12366,0.20263,0.072872,0.20127,0.016233,113,170.52,12953,1.4865e+06,10.259,107.76,1.0362e+05,7720,6120,0.91187,0.93129,0.28374,0.22046,0.15243,0.74401,5253.5,1893.9,10416,21.878,0,0.058394,0,0.041313,5.8401e-05,0.0022432,0.00017252,0.0028451,2.0119,1.5224,0.13119,0.089849,0.4738,0.43415,0.088508,0.52952,0.38127,0.086713,0.55886,0.35398,220.89,3.4732,52106,1.6374e+05,1.6263e+05,0.078817,0.091835,0.06454,0.16658,0.18977,0.071628,0.24719,0.27619,0.074438,0.32249,0.35119,0.076502,0.39581,0.41917,0.078922,0.0065986,0.0052727,0.049168,0.010537,0.011125,-0.039619,0.015663,0.012508,0.05543,0.018245,0.018815,-0.056424,0.027204,0.021748,0.057031,0.024321,0.026179,-0.071325,0.0009629,0.00063672,0.01797,-0.0021164,0.0032774,-0.025983,0.0026831,0.0018416,0.022924,-0.00098293,0.003684,-0.03768,0.0056029,0.0040142,0.027811,0.0011964,0.0052333,-0.047164,0.0030072,0.0025343,0.040321,0.0048576,0.0025737,-0.020964,0.0073453,0.0064296,0.048593,0.010195,0.0085851,-0.023862,0.013272,0.011479,0.05319,0.015316,0.014209,-0.033436,0.0026285,0.0021017,0.43501,0.044858,0.039105,-0.027235,0.0076312,0.0061713,0.40253,0.062846,0.057935,-0.038169,0.013631,0.011188,0.35575,0.07399,0.073716,-0.045168,0.38621,91,109,91,600,2,2,2,1
60,-0.0023134,0.10049,0.097765,-0.94977,0.09776,-0.95608,0.0066358,-0.60724,2.4657,-0.25228,2.9642,0.0003654,1.8225,6.0837,0.089471,7.8237,0.013171,0.95497,0.67835,0.47112,0.36335,0.24194,0.13401,0.13598,0.20262,0.10952,0.070115,0.093564,0.2542,0.075233,1.3305,2.0787,5.4306,6.5922,0.6067,7.0659e-05,16.114,0.24798,0.14535,0.24798,0.1971,0.3986,0.11206,0.29902,0.034609,108,137.73,4718,3.9099e+05,6.2178,42.543,37744,33216,13584,0.91678,0.9416,0.2381,0.16331,0.17873,0.71934,2952.7,1621.4,11544,22.441,0,0.029301,0,0.03678,0.000126,0.0013903,0.00094635,0.0010109,3.9991,3.4755,0.20763,0.09152,0.44426,0.46199,0.091299,0.48192,0.42559,0.088592,0.47972,0.4306,145.85,3.6959,23189,45168,42666,0.039555,0.036135,0.024984,0.084962,0.079014,0.028179,0.13741,0.1289,0.031917,0.20934,0.19976,0.038305,0.3064,0.30052,0.047124,0.0054617,0.0050822,0.031391,0.0059348,0.007075,-0.019632,0.0099209,0.0089673,0.027081,0.0051573,0.0098102,-0.036138,0.017098,0.015272,0.027648,0.0070215,0.015146,-0.052745,0.0040117,0.0038407,0.05775,0.012297,0.013057,-0.0098366,0.0055525,0.0051272,0.036592,0.0075858,0.010435,-0.020426,0.0076061,0.0068257,0.029122,0.0054074,0.0099654,-0.03262,0.00059874,0.00055927,0.0061924,-0.0049659,-0.0078585,-0.0070448,0.0017452,0.0016645,0.0089057,-0.0053463,-0.0069239,-0.0078116,0.0041877,0.003929,0.012946,-0.0041726,-0.0033492,-0.015818,0.00085127,0.00068224,0.10867,0.011072,0.026716,-0.026343,0.0026508,0.0021976,0.10785,0.016696,0.039048,-0.035692,0.0056487,0.004798,0.11372,0.02393,0.051803,-0.043445,0.37485,91,109,91,600,2,2,2,1
60,-0.0072967,0.072945,0.086443,-0.95573,0.041748,-1.643,0.71906,-0.32234,2.8873,-0.07698,3.0241,1.7558e-05,0.83786,2.8705,0.084914,3.6164,0.0060882,0.9574,0.31723,0.15691,0.10472,0.075798,0.27198,0.16154,0.29368,0.11916,0.04626,0.027563,0.079809,0.26136,0.14127,0.072265,1.7991,10.321,12.546,2.1249,27.266,0.48576,0.26243,0.48576,0.26366,0.56411,0.18584,0.29512,0.043561,105,162.45,12370,1.4498e+06,9.9736,101.31,98960,4192,4168,0.90745,0.92683,0.33208,0.29198,0.089753,0.75248,4015.6,1468.8,15426,32.232,0,0.05928,0,0.024286,0.0013287,0.0039884,0.0011696,0.0037077,2.2623,1.0505,1.8945,0.10434,0.48497,0.40786,0.12295,0.51972,0.35322,0.11582,0.55259,0.32919,112.58,3.2629,1.1103e+05,6.4067e+05,6.4016e+05,0.075893,0.093887,0.057207,0.14098,0.17187,0.055799,0.19304,0.23532,0.05351,0.23804,0.28725,0.05198,0.28085,0.33241,0.051548,0.0092375,0.010571,0.06336,0.018461,0.016275,0.018807,0.018367,0.02362,0.059832,0.023063,0.026648,0.051338,0.032431,0.047819,0.062585,0.03139,0.044385,0.11248,0.0086909,0.010316,0.1493,0.037231,0.032689,0.023464,0.016697,0.022834,0.13132,0.04421,0.045638,0.062346,0.028087,0.045712,0.12833,0.054709,0.06866,0.13665,0.00041117,0.00019175,0.0050748,-0.0062219,-0.0072103,-0.015976,0.0010941,0.00051516,0.0066629,-0.0076688,-0.0069979,-0.024521,0.0029579,0.0014374,0.010912,-0.0071726,-0.0055742,-0.039635,0.00013545,6.2351e-05,0.020635,-0.00031544,0.0073325,-0.01117,0.00057756,0.00027222,0.028043,0.00080551,0.01143,-0.018668,0.0014383,0.00069364,0.034555,0.002601,0.016477,-0.026281,0.40646,91,109,91,600,2,2,2,1
